"CLIENT_ID","CARD_TYPE","PRODUCT_CODE","CС_LIMIT_NVAL","СС_GRACE_PERIOD","CURR_RATE","OPEN_DT","СС_OVERDUE_IND"
"9619","кредитная","CC_BLOCKBUSTER_31.9","94000","355","31.9","7/11/2023","0"
"7866","кредитная","CC_BLOCKBUSTER_31.9","85000","320","31.9","7/13/2023","0"
"36796","кредитная","CC_BB_LITE_XS","33000","115","28.9","1/29/2024","0"
"17233","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","138001","352","31.9","7/12/2023","0"
"21583","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","180000","357","33.9","6/19/2023","0"
"33723","кредитная","CC_BLOCKBUSTER_31.9","50001","146","31.9","8/17/2023","0"
"19058","кредитная","CC_205_2.0","50000","115","28.9","2/6/2024","0"
"38303","кредитная","CC_BLOCKBUSTER_33.9","120000","358","33.9","6/15/2023","0"
"21939","кредитная","CC_GRACE145_repr3","300000","55","14.9","4/19/2023","0"
"7521","кредитная","CC_BLOCKBUSTER_31.9","30000","361","31.9","7/3/2023","0"
"34343","кредитная","CC_GRACE145_repr3","30000","56","14.9","8/25/2022","0"
"21062","кредитная","CC_BLOCKBUSTER_33.9","52000","353","33.9","7/5/2023","0"
"21035","кредитная","CC_BLOCKBUSTER_33.9","100000","360","33.9","6/13/2023","0"
"18701","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","299000","388","33.9","6/5/2023","0"
"23032","кредитная","CC_GRACE145_repr3","60000","115","14.9","11/22/2022","0"
"26241","кредитная","CC_BLOCKBUSTER_31.9","100001","318","31.9","7/15/2023","0"
"9939","кредитная","CC_BLOCKBUSTER_31.9","86000","356","31.9","7/8/2023","0"
"4575","кредитная","CC_GRACE145_repr3","224000","146","14.9","5/17/2022","0"
"22","кредитная","CC_BLOCKBUSTER_33.9","30000","55","33.9","9/25/2023","0"
"32208","кредитная","CC_GRACE145_28.9","44000","56","28.9","9/17/2022","1"
"28605","кредитная","CC_BLOCKBUSTER_31.9","82450","323","31.9","7/10/2023","0"
"34539","кредитная","CC_BLOCKBUSTER_33.9","251000","359","33.9","6/24/2023","0"
"21865","кредитная","CC_GRACE145_repr3","150001","115","14.9","8/26/2023","0"
"22703","кредитная","CC_GRACE145_repr3","50000","55","14.9","2/11/2023","0"
"38896","кредитная","CC_GRACE145_repr3","140000","56","14.9","3/16/2022","0"
"4432","кредитная","CC_BLOCKBUSTER_33.9","30000","94","33.9","6/9/2023","0"
"7504","кредитная","CC_GRACE145_repr3","30000","86","14.9","9/12/2022","0"
"19259","кредитная","CC_GRACE145_34.9","104000","115","34.9","5/25/2022","0"
"12443","кредитная","CC_GRACE145_repr3","80001","86","14.9","5/24/2022","0"
"10001","кредитная","CC_GRACE145_repr3","90000","86","14.9","11/28/2022","0"
"8286","кредитная","CC_GRACE145_ONLINE_repr2","160000","86","14.9","1/10/2022","0"
"198","кредитная","CC_GRACE145_repr3","80000","115","14.9","3/9/2023","0"
"35755","кредитная","CC_GRACE145_34.9","100000","115","34.9","4/22/2022","1"
"17788","кредитная","CC_BLOCKBUSTER_31.9","75001","359","31.9","7/3/2023","0"
"19269","кредитная","CC_BLOCKBUSTER_31.9","100000","313","31.9","7/21/2023","0"
"19404","кредитная","CC_GRACE145_ONLINE_Q3_23","200000","55","69.9","11/30/2023","0"
"33111","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","100001","185","31.9","7/25/2023","0"
"19760","кредитная","CC_BLOCKBUSTER_31.9","30000","328","31.9","7/5/2023","0"
"25060","кредитная","CC_GRACE145_repr3","40000","116","14.9","3/24/2023","0"
"32909","кредитная","CC_GRACE145_repr3","158000","115","14.9","11/26/2022","0"
"3843","кредитная","CC_GRACE145_repr3","300000","115","14.9","7/8/2022","0"
"2920","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","60000","359","31.9","7/5/2023","0"
"25701","кредитная","CC_GRACE145_repr3","51000","55","14.9","10/17/2022","0"
"24881","кредитная","CC_GRACE145_ONLINE_Q3_23","93000","238","31.9","10/21/2023","0"
"24011","кредитная","CC_BLOCKBUSTER_31.9","200001","329","31.9","7/4/2023","0"
"3592","кредитная","CC_GRACE145_repr3","200000","146","14.9","10/18/2022","0"
"25143","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","60000","344","31.9","7/18/2023","0"
"736","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","50000","311","31.9","7/12/2023","0"
"4461","кредитная","CC_GRACE145_repr3","45000","86","14.9","9/26/2022","0"
"31086","кредитная","CC_GRACE145_repr3","100000","115","14.9","3/4/2023","0"
"25013","кредитная","CC_BLOCKBUSTER_31.9","10001","55","31.9","7/6/2023","0"
"31529","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29500","228","27.9","10/6/2023","0"
"17859","кредитная","CC_GRACE145_repr3","90000","56","14.9","10/17/2022","0"
"25359","кредитная","CC_GRACE145_repr3","299000","147","14.9","6/16/2022","0"
"3733","кредитная","CC_BLOCKBUSTER_31.9","50000","340","9.9","7/10/2023","0"
"22495","кредитная","CC_GRACE145_24.9","125000","86","24.9","2/2/2022","0"
"23675","кредитная","CC_GRACE145_ONLINE_repr3","200000","146","14.9","8/6/2022","0"
"3435","кредитная","CC_BLOCKBUSTER_31.9","160001","360","31.9","7/6/2023","0"
"18511","кредитная","CC_GRACE145_repr3","80000","55","14.9","12/26/2022","0"
"24213","кредитная","CC_BLOCKBUSTER_31.9","50000","328","31.9","7/12/2023","0"
"26474","кредитная","CC_BLOCKBUSTER_31.9","200000","328","31.9","7/5/2023","0"
"18810","кредитная","CC_BLOCKBUSTER_33.9","45000","390","33.9","6/3/2023","0"
"17362","кредитная","CC_BLOCKBUSTER_31.9","50001","324","31.9","7/10/2023","0"
"2059","кредитная","CC_GRACE145_repr3","260000","86","14.9","11/15/2022","0"
"12774","кредитная","CC_GRACE145_repr3","300000","117","14.9","9/14/2022","0"
"16814","кредитная","CC_BLOCKBUSTER_31.9","193000","268","31.9","7/3/2023","0"
"3600","кредитная","CC_BLOCKBUSTER_31.9","40001","358","31.9","7/4/2023","0"
"4102","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","75000","202","27.9","11/18/2023","0"
"28751","кредитная","CC_BLOCKBUSTER_31.9","60000","357","31.9","7/5/2023","0"
"25966","кредитная","CC_BLOCKBUSTER_31.9","30000","359","31.9","7/5/2023","0"
"35316","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","256000","316","33.9","6/7/2023","0"
"27218","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","75000","115","27.9","11/6/2023","1"
"2064","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","90001","328","31.9","7/5/2023","0"
"18602","кредитная","CC_205_2.0","30000","55","28.9","4/9/2024","0"
"38927","кредитная","CC_BLOCKBUSTER_31.9","30000","360","31.9","7/5/2023","0"
"37582","кредитная","CC_BLOCKBUSTER_31.9","60000","301","31.9","8/2/2023","0"
"4266","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","50000","359","31.9","7/3/2023","0"
"14305","кредитная","CC_GRACE145_repr3","30001","56","14.9","6/1/2023","0"
"25559","кредитная","CC_BLOCKBUSTER_31.9","40000","318","31.9","7/13/2023","0"
"32118","кредитная","CC_BLOCKBUSTER_31.9","40000","328","31.9","7/3/2023","0"
"15228","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","80000","264","27.9","9/6/2023","0"
"34436","кредитная","CC_BLOCKBUSTER_31.9","50000","56","31.9","7/19/2023","0"
"25854","кредитная","CC_BLOCKBUSTER_31.9","60001","55","31.9","7/25/2023","0"
"1974","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","29500","359","33.9","6/30/2023","0"
"15306","кредитная","CC_GRACE145_repr3","271000","115","14.9","4/23/2022","0"
"31571","кредитная","CC_BLOCKBUSTER_31.9","50000","354","9.9","7/10/2023","0"
"33038","кредитная","CC_GRACE145_34.9","200000","56","34.9","6/15/2022","0"
"7683","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","80000","182","27.9","11/24/2023","0"
"19896","кредитная","CC_205_2.0","201000","115","28.9","2/7/2024","0"
"19111","кредитная","CC_GRACE145_ONLINE_28.9","160000","55","28.9","6/29/2022","0"
"16895","кредитная","CC_BLOCKBUSTER_31.9","120000","328","31.9","7/5/2023","0"
"16055","кредитная","CC_GRACE145_repr3","290000","115","14.9","2/21/2023","0"
"29717","кредитная","CC_BLOCKBUSTER_31.9","30000","326","31.9","7/8/2023","0"
"22299","кредитная","CC_GRACE145_ONLINE_repr3","60000","146","14.9","6/10/2022","1"
"7882","кредитная","CC_GRACE145_ONLINE_repr3","150000","56","14.9","9/1/2022","0"
"33127","кредитная","CC_BLOCKBUSTER_31.9","120000","328","31.9","7/3/2023","0"
"22881","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29500","267","27.9","9/20/2023","0"
"12253","кредитная","CC_GRACE145_repr3","80000","56","14.9","10/31/2022","0"
"20992","кредитная","CC_GRACE145_Q3_23","39000","55","31.9","12/10/2023","0"
"13642","кредитная","CC_BB_4.0_VRT","20000","105","20.9","3/4/2024","0"
"4757","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","100001","86","31.9","8/4/2023","0"
"11375","кредитная","CC_BLOCKBUSTER_31.9","225001","296","31.9","8/10/2023","0"
"37492","кредитная","CC_GRACE145_repr3","100000","56","14.9","10/24/2022","0"
"26387","кредитная","CC_GRACE145_repr3","230000","115","14.9","8/9/2022","0"
"18689","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","60000","206","27.9","12/10/2023","0"
"4000","кредитная","CC_BLOCKBUSTER_31.9","55000","327","31.9","7/4/2023","0"
"708","кредитная","CC_BLOCKBUSTER_31.9","50000","306","31.9","8/5/2023","0"
"32306","кредитная","CC_BLOCKBUSTER_31.9","150001","324","31.9","7/10/2023","0"
"28663","кредитная","CC_GRACE145","100000","85","35.9","12/23/2022","1"
"3177","кредитная","CC_GRACE145_ONLINE_repr2","95000","56","14.9","2/24/2022","0"
"18029","кредитная","CC_GRACE145_Ref_33.9","30000","56","33.9","4/21/2023","0"
"16783","кредитная","CC_GRACE145_repr3","80000","115","14.9","9/23/2022","0"
"13092","кредитная","CC_BB_5.0_VRT","50000","83","18.9","3/23/2024","0"
"29958","кредитная","CC_GRACE145_Q3_23","282000","56","31.9","11/20/2023","0"
"795","кредитная","CC_GRACE145_repr3","201000","61","69.9","12/30/2022","0"
"5420","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","29500","322","33.9","7/1/2023","0"
"35994","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","213000","146","27.9","1/13/2024","0"
"2027","кредитная","CC_BLOCKBUSTER_31.9","150000","87","31.9","7/10/2023","0"
"31198","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","151000","210","27.9","11/15/2023","0"
"21029","кредитная","CC_GRACE145_ONLINE_repr3","200000","56","69.9","3/23/2022","0"
"35946","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","80000","88","27.9","10/9/2023","0"
"38080","кредитная","CC_BLOCKBUSTER_33.9","120000","358","33.9","6/21/2023","0"
"36358","кредитная","CC_BLOCKBUSTER_31.9","29500","350","31.9","7/15/2023","0"
"5451","кредитная","CC_BLOCKBUSTER_31.9","60000","349","31.9","7/15/2023","0"
"33459","кредитная","CC_GRACE145_repr3","75000","86","14.9","3/29/2023","0"
"17240","кредитная","CC_GRACE145_24.9","60000","57","24.9","2/9/2022","1"
"2602","кредитная","CC_1.5cashback_repr","301000","274","14.9","5/16/2023","0"
"18071","кредитная","CC_BB_LITE_XS","231000","55","28.9","1/17/2024","0"
"28549","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29500","294","27.9","8/24/2023","0"
"19718","кредитная","CC_BLOCKBUSTER_31.9","120000","326","31.9","7/8/2023","0"
"16556","кредитная","CC_GRACE145_repr3","30000","115","14.9","8/28/2023","0"
"24124","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","60000","359","31.9","7/3/2023","0"
"28566","кредитная","CC_BLOCKBUSTER_33.9","150000","334","33.9","7/11/2023","0"
"15878","кредитная","CC_BLOCKBUSTER_31.9","60000","351","31.9","7/13/2023","0"
"28852","кредитная","CC_BLOCKBUSTER_31.9","20001","115","31.9","8/18/2023","0"
"982","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","200000","328","31.9","7/5/2023","0"
"21759","кредитная","CC_BLOCKBUSTER_31.9","194000","358","31.9","7/7/2023","0"
"22481","кредитная","CC_GRACE145_28.9","30000","55","28.9","10/19/2022","0"
"255","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","299000","55","31.9","7/27/2023","0"
"8532","кредитная","CC_GRACE145_ONLINE_24.9","50001","86","24.9","5/12/2022","0"
"807","кредитная","CC_GRACE145_ONLINE_repr3","195000","86","14.9","7/27/2022","0"
"22356","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","153000","328","31.9","7/3/2023","0"
"16110","кредитная","CC_BB_5.0_VRT","75000","54","28.9","4/15/2024","0"
"38927","кредитная","CC_GRACE145_repr3","80000","55","14.9","2/6/2023","0"
"6762","кредитная","CC_GRACE145_29.9","199000","85","29.9","2/25/2023","0"
"32352","кредитная","CC_BLOCKBUSTER_31.9","205001","355","31.9","7/10/2023","0"
"28709","кредитная","CC_STAFF_BLOCKBUSTER_26.9","75000","327","26.9","7/8/2023","0"
"30233","кредитная","CC_GRACE145_ONLINE_repr3","105000","56","14.9","5/4/2023","0"
"23671","кредитная","CC_1.5cashback_repr","100000","53","14.9","3/31/2023","0"
"29428","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","299000","57","31.9","7/4/2023","0"
"25300","кредитная","CC_BLOCKBUSTER_33.9","90000","359","33.9","6/23/2023","0"
"15537","кредитная","CC_BLOCKBUSTER_31.9","60000","295","31.9","7/31/2023","0"
"12033","кредитная","CC_GRACE145_repr3","301000","55","14.9","10/31/2022","0"
"12551","кредитная","CC_GRACE145_repr3","300001","146","69.9","8/12/2022","0"
"25992","кредитная","CC_BLOCKBUSTER_31.9","178000","347","31.9","7/13/2023","0"
"20432","кредитная","CC_GRACE145_repr3","301000","146","14.9","8/8/2022","0"
"19672","кредитная","CC_GRACE145_ONLINE_repr3","150001","115","69.9","6/7/2022","0"
"12400","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","175000","297","27.9","8/30/2023","0"
"3648","кредитная","CC_BLOCKBUSTER_31.9","80000","329","31.9","7/5/2023","0"
"14295","кредитная","CC_GRACE145_ONLINE_repr3","100000","146","14.9","7/6/2022","0"
"10581","кредитная","CC_GRACE145_repr3","80000","55","14.9","12/21/2022","0"
"271","кредитная","CC_GRACE145_repr2","150001","86","14.9","2/1/2022","0"
"12975","кредитная","CC_GRACE145_repr3","50000","55","14.9","11/17/2022","0"
"738","кредитная","CC_BLOCKBUSTER_31.9","170000","207","31.9","7/10/2023","0"
"31289","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","98000","298","27.9","9/13/2023","0"
"31946","кредитная","CC_GRACE145_ONLINE_Q3_23","30000","146","69.9","11/7/2023","0"
"32234","кредитная","CC_GRACE145_repr3","50000","146","14.9","6/9/2023","0"
"33196","кредитная","CC_BB_5.0_VRT","50000","56","24.9","5/6/2024","0"
"4438","кредитная","CC_BLOCKBUSTER_31.9","60000","359","31.9","7/3/2023","0"
"22899","кредитная","CC_BLOCKBUSTER_31.9","150001","327","31.9","7/14/2023","0"
"3428","кредитная","CC_BLOCKBUSTER_31.9","120000","357","31.9","7/8/2023","0"
"14686","кредитная","CC_GRACE145_repr3","60000","86","14.9","12/23/2022","0"
"29824","кредитная","CC_205_2.0","60000","55","28.9","4/27/2024","0"
"13494","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","271001","61","31.9","7/3/2023","0"
"38001","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","150000","359","31.9","7/5/2023","0"
"34664","кредитная","CC_GRACE145_repr3","50000","86","14.9","7/25/2022","0"
"35048","кредитная","CC_GRACE145_repr3","110001","146","69.9","3/20/2023","0"
"4468","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","60000","174","31.9","7/27/2023","0"
"10753","кредитная","CC_GRACE145_24.9","166001","147","49.9","2/22/2022","0"
"7537","кредитная","CC_BLOCKBUSTER_33.9","66000","357","33.9","6/26/2023","0"
"32929","кредитная","CC_BLOCKBUSTER_31.9","135000","316","31.9","7/26/2023","0"
"34009","кредитная","CC_GRACE145_repr3","131000","86","69.9","3/25/2022","1"
"34198","кредитная","CC_GRACE145_repr3","100000","87","14.9","6/27/2022","0"
"21470","кредитная","CC_BLOCKBUSTER_31.9","245000","297","31.9","8/11/2023","0"
"10001","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","152000","359","33.9","6/21/2023","0"
"34883","кредитная","CC_GRACE145_repr3","20000","147","14.9","4/17/2023","0"
"9514","кредитная","CC_BLOCKBUSTER_31.9","100000","329","31.9","7/4/2023","0"
"20614","кредитная","CC_GRACE145_repr3","150001","86","14.9","8/4/2022","0"
